age,salary,hours_per_week,years_at_company,department,education,attrition,period
49,68092,46,8,Marketing,Associate,0,Mar-2024 (Recovery)
36,83889,46,10,Engineering,PhD,0,Mar-2024 (Recovery)
31,115937,37,21,Engineering,Master,0,Mar-2024 (Recovery)
24,73165,49,10,Marketing,Associate,0,Mar-2024 (Recovery)
36,41474,54,16,Engineering,Bachelor,1,Mar-2024 (Recovery)
22,111129,51,4,Engineering,PhD,0,Mar-2024 (Recovery)
33,46845,37,9,Marketing,Master,0,Mar-2024 (Recovery)
33,59590,44,1,Sales,Master,0,Mar-2024 (Recovery)
26,58820,45,18,Sales,PhD,0,Mar-2024 (Recovery)
48,65097,45,14,Engineering,Bachelor,0,Mar-2024 (Recovery)
22,129583,52,21,Sales,Bachelor,0,Mar-2024 (Recovery)
60,103502,46,6,Marketing,Associate,0,Mar-2024 (Recovery)
29,89031,36,5,HR,Bachelor,0,Mar-2024 (Recovery)
37,46840,50,19,Sales,Associate,0,Mar-2024 (Recovery)
41,38857,43,18,HR,Master,1,Mar-2024 (Recovery)
33,63611,48,3,Sales,PhD,0,Mar-2024 (Recovery)
32,87805,53,0,Sales,PhD,1,Mar-2024 (Recovery)
24,65704,52,6,Engineering,Associate,0,Mar-2024 (Recovery)
52,81464,52,18,Sales,Bachelor,1,Mar-2024 (Recovery)
55,44158,50,13,Sales,PhD,0,Mar-2024 (Recovery)
25,82126,42,1,Sales,Bachelor,0,Mar-2024 (Recovery)
48,91872,39,3,Marketing,Master,0,Mar-2024 (Recovery)
59,97064,45,8,Sales,Bachelor,0,Mar-2024 (Recovery)
47,67385,45,17,Engineering,Associate,0,Mar-2024 (Recovery)
35,78235,53,15,Sales,Master,0,Mar-2024 (Recovery)
51,55237,44,5,Sales,Bachelor,0,Mar-2024 (Recovery)
35,118060,43,8,Engineering,Bachelor,0,Mar-2024 (Recovery)
57,104590,44,18,Sales,Master,0,Mar-2024 (Recovery)
35,125858,40,10,HR,Bachelor,0,Mar-2024 (Recovery)
35,115716,46,15,Sales,Associate,0,Mar-2024 (Recovery)
30,80332,37,4,Sales,Bachelor,1,Mar-2024 (Recovery)
42,104981,39,21,Engineering,Master,0,Mar-2024 (Recovery)
23,82228,47,15,Sales,Associate,0,Mar-2024 (Recovery)
55,83466,53,5,Engineering,Associate,0,Mar-2024 (Recovery)
26,83620,50,3,Engineering,Associate,0,Mar-2024 (Recovery)
32,72930,52,16,Engineering,Master,0,Mar-2024 (Recovery)
48,74673,43,15,HR,Master,0,Mar-2024 (Recovery)
53,68483,41,10,Marketing,Bachelor,0,Mar-2024 (Recovery)
44,97591,39,18,HR,Bachelor,0,Mar-2024 (Recovery)
38,98714,42,9,Sales,Master,0,Mar-2024 (Recovery)
31,50188,50,11,Engineering,PhD,0,Mar-2024 (Recovery)
34,111509,42,2,Engineering,Bachelor,0,Mar-2024 (Recovery)
54,65251,51,8,Sales,Master,0,Mar-2024 (Recovery)
54,86648,52,5,Marketing,Bachelor,0,Mar-2024 (Recovery)
46,118168,39,4,HR,PhD,0,Mar-2024 (Recovery)
48,114101,54,5,Marketing,Bachelor,0,Mar-2024 (Recovery)
52,91065,50,16,Sales,Bachelor,0,Mar-2024 (Recovery)
56,93169,38,17,Engineering,PhD,0,Mar-2024 (Recovery)
47,109631,44,0,Engineering,Master,0,Mar-2024 (Recovery)
26,112973,48,21,Engineering,Bachelor,0,Mar-2024 (Recovery)
37,98930,54,6,Sales,Bachelor,0,Mar-2024 (Recovery)
45,114521,36,21,Sales,PhD,0,Mar-2024 (Recovery)
49,100157,43,7,Engineering,Bachelor,0,Mar-2024 (Recovery)
39,61431,43,6,HR,PhD,0,Mar-2024 (Recovery)
35,42051,42,12,Sales,Associate,0,Mar-2024 (Recovery)
46,69300,46,13,Marketing,PhD,0,Mar-2024 (Recovery)
47,121001,42,4,Sales,Master,0,Mar-2024 (Recovery)
30,58686,49,9,HR,Master,0,Mar-2024 (Recovery)
23,71874,40,10,HR,Associate,0,Mar-2024 (Recovery)
61,71242,49,14,Marketing,Master,0,Mar-2024 (Recovery)
29,59077,47,0,Marketing,Associate,0,Mar-2024 (Recovery)
36,89710,41,16,HR,PhD,0,Mar-2024 (Recovery)
44,73292,52,4,Marketing,Master,0,Mar-2024 (Recovery)
26,125977,37,3,Sales,Bachelor,0,Mar-2024 (Recovery)
48,71078,40,2,Engineering,PhD,0,Mar-2024 (Recovery)
53,86141,52,7,Marketing,Master,0,Mar-2024 (Recovery)
51,75373,41,9,Sales,Associate,0,Mar-2024 (Recovery)
32,120627,50,3,Engineering,PhD,0,Mar-2024 (Recovery)
41,48676,51,12,Engineering,Master,0,Mar-2024 (Recovery)
29,80485,43,16,Marketing,PhD,0,Mar-2024 (Recovery)
30,81591,37,8,Engineering,Master,0,Mar-2024 (Recovery)
27,91020,46,13,Engineering,PhD,0,Mar-2024 (Recovery)
49,45101,42,3,Sales,Bachelor,1,Mar-2024 (Recovery)
51,104407,40,1,Marketing,Bachelor,0,Mar-2024 (Recovery)
46,103204,36,14,Sales,Associate,0,Mar-2024 (Recovery)
52,93140,42,6,Marketing,Bachelor,0,Mar-2024 (Recovery)
39,117901,37,21,Engineering,Bachelor,0,Mar-2024 (Recovery)
57,57899,51,4,Marketing,Bachelor,0,Mar-2024 (Recovery)
60,85932,47,19,HR,Master,0,Mar-2024 (Recovery)
23,62025,45,8,Marketing,PhD,0,Mar-2024 (Recovery)
37,56175,42,13,Engineering,Master,0,Mar-2024 (Recovery)
52,82866,51,19,HR,Associate,0,Mar-2024 (Recovery)
59,112237,36,9,Sales,Associate,0,Mar-2024 (Recovery)
60,92503,48,15,HR,PhD,0,Mar-2024 (Recovery)
50,47405,37,11,Engineering,PhD,1,Mar-2024 (Recovery)
48,37521,51,12,Engineering,Bachelor,1,Mar-2024 (Recovery)
31,74486,47,12,Sales,Bachelor,0,Mar-2024 (Recovery)
40,108426,45,15,HR,Bachelor,0,Mar-2024 (Recovery)
48,53875,50,0,Engineering,Master,0,Mar-2024 (Recovery)
31,100554,54,21,Sales,Master,0,Mar-2024 (Recovery)
23,121765,49,7,HR,Bachelor,1,Mar-2024 (Recovery)
22,60789,46,8,Marketing,PhD,1,Mar-2024 (Recovery)
45,120731,46,21,Engineering,Associate,0,Mar-2024 (Recovery)
42,60099,41,5,Marketing,Bachelor,0,Mar-2024 (Recovery)
59,48150,36,4,Sales,Master,0,Mar-2024 (Recovery)
55,51890,36,2,Sales,PhD,0,Mar-2024 (Recovery)
49,59829,47,7,HR,PhD,0,Mar-2024 (Recovery)
32,121712,40,6,Engineering,Bachelor,1,Mar-2024 (Recovery)
42,43693,41,3,HR,Bachelor,0,Mar-2024 (Recovery)
50,118688,41,4,Marketing,Associate,0,Mar-2024 (Recovery)
46,83671,43,8,HR,Master,0,Mar-2024 (Recovery)
33,70833,47,8,HR,Bachelor,0,Mar-2024 (Recovery)
33,105119,40,10,Engineering,Bachelor,0,Mar-2024 (Recovery)
36,38593,51,15,Marketing,PhD,1,Mar-2024 (Recovery)
58,43490,46,21,Sales,PhD,0,Mar-2024 (Recovery)
27,99079,49,11,HR,PhD,0,Mar-2024 (Recovery)
47,129288,53,12,Sales,PhD,0,Mar-2024 (Recovery)
45,44161,45,20,Engineering,Associate,0,Mar-2024 (Recovery)
40,77380,48,2,Engineering,PhD,0,Mar-2024 (Recovery)
54,108824,46,13,Engineering,Associate,0,Mar-2024 (Recovery)
59,37839,40,20,HR,Master,1,Mar-2024 (Recovery)
40,48308,48,11,Sales,Bachelor,1,Mar-2024 (Recovery)
51,81144,44,11,Engineering,PhD,0,Mar-2024 (Recovery)
61,74620,48,17,Sales,Bachelor,0,Mar-2024 (Recovery)
47,41176,47,2,Engineering,Master,1,Mar-2024 (Recovery)
24,76403,51,10,Sales,Associate,0,Mar-2024 (Recovery)
42,124747,42,16,Engineering,Bachelor,0,Mar-2024 (Recovery)
33,80740,47,7,HR,Master,0,Mar-2024 (Recovery)
46,109126,50,15,HR,Master,0,Mar-2024 (Recovery)
26,38199,45,9,Engineering,Bachelor,1,Mar-2024 (Recovery)
60,125826,48,21,Engineering,PhD,0,Mar-2024 (Recovery)
43,70578,45,18,Engineering,Master,0,Mar-2024 (Recovery)
38,127095,41,13,Sales,Associate,0,Mar-2024 (Recovery)
22,58537,45,11,Marketing,Bachelor,0,Mar-2024 (Recovery)
32,101225,45,18,Engineering,Master,0,Mar-2024 (Recovery)
29,55942,39,14,Sales,Master,0,Mar-2024 (Recovery)
52,61097,49,10,HR,Master,0,Mar-2024 (Recovery)
45,104957,44,12,Sales,Bachelor,0,Mar-2024 (Recovery)
54,38311,40,21,Sales,Bachelor,0,Mar-2024 (Recovery)
39,69724,37,20,Engineering,Master,0,Mar-2024 (Recovery)
61,60414,51,20,Sales,Bachelor,0,Mar-2024 (Recovery)
23,64687,49,17,Engineering,PhD,0,Mar-2024 (Recovery)
56,91229,50,0,Sales,Master,0,Mar-2024 (Recovery)
33,128915,40,14,Sales,Associate,0,Mar-2024 (Recovery)
43,78770,48,13,Engineering,Master,0,Mar-2024 (Recovery)
45,109633,39,0,Marketing,Bachelor,0,Mar-2024 (Recovery)
32,48790,42,4,Engineering,Master,0,Mar-2024 (Recovery)
60,66299,42,10,Marketing,Bachelor,0,Mar-2024 (Recovery)
34,118045,38,21,Sales,PhD,0,Mar-2024 (Recovery)
57,68437,46,15,Sales,Associate,0,Mar-2024 (Recovery)
32,77504,45,10,Sales,Bachelor,0,Mar-2024 (Recovery)
33,84162,36,13,HR,Master,0,Mar-2024 (Recovery)
33,62168,44,8,Marketing,Associate,1,Mar-2024 (Recovery)
24,104359,53,7,Engineering,PhD,1,Mar-2024 (Recovery)
23,95334,42,12,Engineering,Master,0,Mar-2024 (Recovery)
54,85079,45,2,Engineering,PhD,0,Mar-2024 (Recovery)
45,37342,37,9,Marketing,Master,0,Mar-2024 (Recovery)
33,94232,54,6,Engineering,Bachelor,0,Mar-2024 (Recovery)
26,123369,43,15,Engineering,Bachelor,0,Mar-2024 (Recovery)
22,38460,42,14,Marketing,Master,1,Mar-2024 (Recovery)
35,95955,51,13,Sales,Bachelor,0,Mar-2024 (Recovery)
50,44352,50,7,Marketing,PhD,0,Mar-2024 (Recovery)
28,128838,51,6,HR,Bachelor,0,Mar-2024 (Recovery)
55,37589,44,0,Marketing,Master,0,Mar-2024 (Recovery)
52,57395,52,9,HR,Bachelor,0,Mar-2024 (Recovery)
40,58152,39,19,Engineering,PhD,0,Mar-2024 (Recovery)
27,81646,46,19,Marketing,Bachelor,0,Mar-2024 (Recovery)
61,74637,36,19,Sales,Master,0,Mar-2024 (Recovery)
45,43442,38,2,HR,Bachelor,0,Mar-2024 (Recovery)
33,59806,49,3,Marketing,PhD,0,Mar-2024 (Recovery)
57,55657,46,14,Sales,Associate,0,Mar-2024 (Recovery)
29,76235,49,6,Sales,PhD,0,Mar-2024 (Recovery)
46,45793,39,5,HR,Master,1,Mar-2024 (Recovery)
56,117738,41,20,Sales,Bachelor,0,Mar-2024 (Recovery)
25,58810,37,14,Marketing,Master,0,Mar-2024 (Recovery)
32,110118,49,13,Marketing,PhD,0,Mar-2024 (Recovery)
44,123830,47,3,Sales,Associate,0,Mar-2024 (Recovery)
37,45516,38,9,HR,Associate,0,Mar-2024 (Recovery)
36,105111,39,11,Engineering,Bachelor,0,Mar-2024 (Recovery)
34,75531,53,21,Engineering,Bachelor,0,Mar-2024 (Recovery)
45,41870,41,19,HR,PhD,0,Mar-2024 (Recovery)
44,68844,44,16,Engineering,Master,0,Mar-2024 (Recovery)
50,116214,37,13,HR,Master,0,Mar-2024 (Recovery)
41,48683,45,9,HR,Bachelor,1,Mar-2024 (Recovery)
59,116287,48,11,Sales,Master,0,Mar-2024 (Recovery)
25,126409,50,21,Engineering,Bachelor,0,Mar-2024 (Recovery)
28,52224,54,21,Sales,Bachelor,0,Mar-2024 (Recovery)
32,98572,52,10,HR,Master,0,Mar-2024 (Recovery)
25,70000,38,2,Marketing,PhD,0,Mar-2024 (Recovery)
45,113053,45,13,Sales,PhD,0,Mar-2024 (Recovery)
45,76974,36,2,Marketing,Associate,0,Mar-2024 (Recovery)
28,87407,53,4,Marketing,Associate,0,Mar-2024 (Recovery)
48,35336,52,16,Marketing,PhD,1,Mar-2024 (Recovery)
33,72298,53,16,Engineering,PhD,0,Mar-2024 (Recovery)
33,63419,49,18,Marketing,Bachelor,0,Mar-2024 (Recovery)
49,47129,41,13,Sales,Master,1,Mar-2024 (Recovery)
41,122869,48,8,Sales,Bachelor,0,Mar-2024 (Recovery)
34,42896,51,9,Sales,Associate,0,Mar-2024 (Recovery)
41,103143,36,9,Engineering,Bachelor,0,Mar-2024 (Recovery)
41,84322,50,14,HR,Bachelor,0,Mar-2024 (Recovery)
61,107267,48,1,Sales,PhD,0,Mar-2024 (Recovery)
44,64580,51,21,Sales,Master,0,Mar-2024 (Recovery)
57,55519,37,19,Engineering,Bachelor,0,Mar-2024 (Recovery)
42,122453,50,5,Engineering,Associate,0,Mar-2024 (Recovery)
41,54835,49,0,Marketing,Associate,0,Mar-2024 (Recovery)
25,113088,46,18,HR,Master,0,Mar-2024 (Recovery)
31,83609,43,17,Marketing,Master,0,Mar-2024 (Recovery)
46,108926,47,19,Engineering,Associate,0,Mar-2024 (Recovery)
57,81864,38,8,HR,Associate,0,Mar-2024 (Recovery)
24,86439,36,2,Engineering,Bachelor,0,Mar-2024 (Recovery)
29,103153,51,20,Sales,Master,0,Mar-2024 (Recovery)
23,69502,53,16,Engineering,PhD,0,Mar-2024 (Recovery)
35,46406,49,13,Engineering,Bachelor,1,Mar-2024 (Recovery)
54,49775,53,16,Sales,PhD,1,Mar-2024 (Recovery)
40,129818,40,13,Sales,PhD,0,Mar-2024 (Recovery)
46,61352,50,20,Marketing,PhD,0,Mar-2024 (Recovery)
56,116780,42,19,HR,Bachelor,0,Mar-2024 (Recovery)
41,68711,44,6,Marketing,Associate,0,Mar-2024 (Recovery)
32,44492,53,17,HR,Master,1,Mar-2024 (Recovery)
32,65949,50,8,Sales,PhD,0,Mar-2024 (Recovery)
56,66367,37,18,HR,Bachelor,0,Mar-2024 (Recovery)
39,83804,45,15,Sales,Master,0,Mar-2024 (Recovery)
30,38201,38,2,Sales,Associate,0,Mar-2024 (Recovery)
30,49439,45,0,Marketing,Master,1,Mar-2024 (Recovery)
38,53739,48,5,Sales,Bachelor,0,Mar-2024 (Recovery)
47,101813,45,5,Engineering,Master,0,Mar-2024 (Recovery)
40,93217,50,12,Marketing,PhD,0,Mar-2024 (Recovery)
35,120715,43,6,Engineering,Associate,0,Mar-2024 (Recovery)
55,108552,51,14,Sales,Bachelor,0,Mar-2024 (Recovery)
51,107580,50,0,HR,Bachelor,1,Mar-2024 (Recovery)
41,123745,39,2,Engineering,Master,0,Mar-2024 (Recovery)
46,120555,43,20,Engineering,PhD,0,Mar-2024 (Recovery)
39,109536,41,7,Sales,Bachelor,0,Mar-2024 (Recovery)
59,121534,36,19,Sales,Master,0,Mar-2024 (Recovery)
50,46532,52,17,HR,Associate,1,Mar-2024 (Recovery)
37,101604,50,3,Engineering,Master,0,Mar-2024 (Recovery)
50,57708,37,14,Marketing,Associate,0,Mar-2024 (Recovery)
52,56086,38,8,Engineering,PhD,0,Mar-2024 (Recovery)
56,39782,54,5,Engineering,Master,1,Mar-2024 (Recovery)
27,120624,52,4,Engineering,Master,0,Mar-2024 (Recovery)
50,114011,43,8,Sales,Associate,0,Mar-2024 (Recovery)
50,44798,38,21,Sales,Bachelor,0,Mar-2024 (Recovery)
51,73899,36,11,Sales,Associate,0,Mar-2024 (Recovery)
22,107423,44,3,HR,PhD,0,Mar-2024 (Recovery)
34,101994,38,7,Engineering,Bachelor,0,Mar-2024 (Recovery)
45,68021,43,1,HR,Bachelor,0,Mar-2024 (Recovery)
56,89662,40,12,Sales,PhD,0,Mar-2024 (Recovery)
61,111992,38,20,Sales,Associate,0,Mar-2024 (Recovery)
31,59256,51,3,Marketing,Bachelor,1,Mar-2024 (Recovery)
27,66236,44,19,Sales,PhD,0,Mar-2024 (Recovery)
40,95014,36,11,Sales,Master,0,Mar-2024 (Recovery)
37,117137,52,15,Sales,Master,0,Mar-2024 (Recovery)
34,111155,49,0,HR,PhD,0,Mar-2024 (Recovery)
31,102445,36,13,Engineering,Associate,0,Mar-2024 (Recovery)
43,47060,43,19,Sales,Master,1,Mar-2024 (Recovery)
59,88739,52,17,HR,Bachelor,0,Mar-2024 (Recovery)
35,40433,42,6,Engineering,Associate,0,Mar-2024 (Recovery)
27,50490,44,16,HR,PhD,0,Mar-2024 (Recovery)
57,49948,53,1,Marketing,Associate,1,Mar-2024 (Recovery)
49,99983,39,7,Engineering,PhD,0,Mar-2024 (Recovery)
44,110040,43,19,Engineering,Associate,0,Mar-2024 (Recovery)
24,83989,53,1,Sales,Master,0,Mar-2024 (Recovery)
39,110805,51,10,HR,Master,0,Mar-2024 (Recovery)
24,84136,42,11,HR,Master,0,Mar-2024 (Recovery)
61,35596,51,2,Engineering,Associate,0,Mar-2024 (Recovery)
54,117853,43,15,Sales,Bachelor,0,Mar-2024 (Recovery)
58,96817,51,11,Sales,PhD,0,Mar-2024 (Recovery)
30,84107,49,8,Engineering,Bachelor,1,Mar-2024 (Recovery)
51,36562,37,19,HR,Associate,0,Mar-2024 (Recovery)
30,50819,54,9,Sales,PhD,1,Mar-2024 (Recovery)
27,52185,54,10,Engineering,Master,1,Mar-2024 (Recovery)
59,85791,53,2,Sales,PhD,0,Mar-2024 (Recovery)
53,74420,46,1,HR,Master,1,Mar-2024 (Recovery)
53,40851,51,5,Sales,Associate,1,Mar-2024 (Recovery)
39,127041,54,8,Marketing,PhD,1,Mar-2024 (Recovery)
23,118615,41,12,Marketing,Bachelor,0,Mar-2024 (Recovery)
41,109611,46,14,Marketing,Bachelor,0,Mar-2024 (Recovery)
38,116088,39,19,Marketing,Associate,0,Mar-2024 (Recovery)
51,69107,41,11,Sales,Associate,0,Mar-2024 (Recovery)
61,76217,40,11,Sales,PhD,0,Mar-2024 (Recovery)
50,41481,53,8,Engineering,Associate,1,Mar-2024 (Recovery)
28,70547,50,3,Sales,Associate,0,Mar-2024 (Recovery)
37,118898,45,13,Engineering,Bachelor,0,Mar-2024 (Recovery)
41,100178,45,1,HR,Associate,0,Mar-2024 (Recovery)
47,49949,42,17,Sales,Master,0,Mar-2024 (Recovery)
54,86032,46,16,Marketing,Master,0,Mar-2024 (Recovery)
37,125334,51,0,Sales,PhD,0,Mar-2024 (Recovery)
38,65897,39,8,HR,Bachelor,1,Mar-2024 (Recovery)
40,118087,41,4,Marketing,PhD,0,Mar-2024 (Recovery)
48,55623,43,7,HR,Master,1,Mar-2024 (Recovery)
35,65755,53,1,Sales,PhD,0,Mar-2024 (Recovery)
36,69773,53,16,Engineering,Master,0,Mar-2024 (Recovery)
24,94479,41,7,HR,PhD,0,Mar-2024 (Recovery)
60,75745,44,19,Sales,PhD,0,Mar-2024 (Recovery)
56,114363,36,18,Marketing,Bachelor,0,Mar-2024 (Recovery)
39,98297,49,7,Sales,Bachelor,0,Mar-2024 (Recovery)
28,96490,42,21,Marketing,Bachelor,1,Mar-2024 (Recovery)
26,112542,49,0,HR,Associate,1,Mar-2024 (Recovery)
32,79346,52,0,Sales,Master,0,Mar-2024 (Recovery)
61,68114,40,10,Sales,Master,0,Mar-2024 (Recovery)
38,52509,47,20,Sales,Master,0,Mar-2024 (Recovery)
40,101152,42,14,Engineering,Bachelor,0,Mar-2024 (Recovery)
46,85568,37,13,Sales,PhD,0,Mar-2024 (Recovery)
56,104179,45,14,Engineering,Associate,0,Mar-2024 (Recovery)
41,38897,53,10,HR,Associate,0,Mar-2024 (Recovery)
38,123066,47,11,Sales,Associate,0,Mar-2024 (Recovery)
24,84843,39,18,HR,Bachelor,0,Mar-2024 (Recovery)
25,74823,47,19,Engineering,Bachelor,0,Mar-2024 (Recovery)
24,49872,54,19,Sales,PhD,1,Mar-2024 (Recovery)
38,117847,39,16,Sales,Associate,0,Mar-2024 (Recovery)
51,65166,47,5,HR,Associate,0,Mar-2024 (Recovery)
40,88138,53,17,Engineering,Associate,0,Mar-2024 (Recovery)
61,74164,48,1,HR,Bachelor,0,Mar-2024 (Recovery)
32,74905,39,11,Marketing,Bachelor,0,Mar-2024 (Recovery)
54,56006,54,18,Sales,Bachelor,0,Mar-2024 (Recovery)
36,124195,53,7,Sales,Master,0,Mar-2024 (Recovery)
22,110831,47,12,Engineering,Master,1,Mar-2024 (Recovery)
